file,band_lo_hz,band_hi_hz,band_label,band_tag,rt60_s,r2,method,quality,capped,mode
"Bedroom 2, corner, open, phone, 3.m4a",500.0,2000.0,Mid,Mid (500–2k),0.44141644304309313,0.9928789977044081,REG,OK,False,ML 2 · Musician
"Bedroom 2, corner, open, phone, 3.m4a",2000.0,4000.0,High-Mid,High-Mid (2k–4k),0.4699733231250067,0.9961996691608228,REG,OK,False,ML 2 · Musician
"Bedroom 2, corner, open, phone, 3.m4a",4000.0,6000.0,Presence,Presence (4k–6k),0.475172979482282,0.9943784324934571,REG,OK,False,ML 2 · Musician
"Bedroom 2, corner, open, phone, 3.m4a",6000.0,20000.0,Air,Air (6k–20k),0.4085511610394626,0.9971827640605143,REG,OK,False,ML 2 · Musician
"Bedroom 2, corner, open, phone, 4.m4a",20.0,250.0,Sub/Bass,Sub/Bass (20–250),5.101480208333333,0.6035622903410126,REG,CHECK,True,ML 2 · Musician
"Bedroom 2, corner, open, phone, 4.m4a",250.0,500.0,Low-Mid,Low-Mid (250–500),3.542589583333333,0.25739514584961676,REG,CHECK,True,ML 2 · Musician
"Bedroom 2, corner, open, phone, 4.m4a",500.0,2000.0,Mid,Mid (500–2k),0.484195068077012,0.9906452728012817,REG,OK,False,ML 2 · Musician
"Bedroom 2, corner, open, phone, 4.m4a",2000.0,4000.0,High-Mid,High-Mid (2k–4k),0.4644954248556995,0.9988775424313809,REG,OK,False,ML 2 · Musician
"Bedroom 2, corner, open, phone, 4.m4a",4000.0,6000.0,Presence,Presence (4k–6k),0.45262220270778997,0.9988702883424262,REG,OK,False,ML 2 · Musician
"Bedroom 2, corner, open, phone, 4.m4a",6000.0,20000.0,Air,Air (6k–20k),0.42111764615269065,0.999152784232137,REG,OK,False,ML 2 · Musician
"Bedroom 2, mid, closed, phone, 1.m4a",20.0,250.0,Sub/Bass,Sub/Bass (20–250),4.100279166666667,0.8574687774948773,REG,CHECK,True,ML 2 · Musician
"Bedroom 2, mid, closed, phone, 1.m4a",250.0,500.0,Low-Mid,Low-Mid (250–500),4.100378125,0.70494256725405,REG,CHECK,True,ML 2 · Musician
"Bedroom 2, mid, closed, phone, 1.m4a",500.0,2000.0,Mid,Mid (500–2k),4.1034854166666666,0.5816452613637917,REG,CHECK,True,ML 2 · Musician
"Bedroom 2, mid, closed, phone, 1.m4a",2000.0,4000.0,High-Mid,High-Mid (2k–4k),0.5528929478228601,0.994378697833164,REG,OK,False,ML 2 · Musician
"Bedroom 2, mid, closed, phone, 1.m4a",4000.0,6000.0,Presence,Presence (4k–6k),0.6178700870586901,0.9725798690284447,REG,OK,False,ML 2 · Musician
"Bedroom 2, mid, closed, phone, 1.m4a",6000.0,20000.0,Air,Air (6k–20k),4.0988541666666665,0.3500639964200846,REG,CHECK,True,ML 2 · Musician
"Bedroom 2, mid, closed, phone, 2.m4a",20.0,250.0,Sub/Bass,Sub/Bass (20–250),4.5760708333333335,0.7911324513927184,REG,CHECK,True,ML 2 · Musician
"Bedroom 2, mid, closed, phone, 2.m4a",250.0,500.0,Low-Mid,Low-Mid (250–500),4.577317708333333,0.3382598668765336,REG,CHECK,True,ML 2 · Musician
"Bedroom 2, mid, closed, phone, 2.m4a",500.0,2000.0,Mid,Mid (500–2k),0.5041029544854698,0.9941218860010871,REG,OK,False,ML 2 · Musician
"Bedroom 2, mid, closed, phone, 2.m4a",2000.0,4000.0,High-Mid,High-Mid (2k–4k),0.5065621572939879,0.9975501372063768,REG,OK,False,ML 2 · Musician
"Bedroom 2, mid, closed, phone, 2.m4a",4000.0,6000.0,Presence,Presence (4k–6k),0.48499281481732875,0.9975797934488211,REG,OK,False,ML 2 · Musician
"Bedroom 2, mid, closed, phone, 2.m4a",6000.0,20000.0,Air,Air (6k–20k),0.5214528231469769,0.9809477916721998,REG,OK,False,ML 2 · Musician
"Bedroom 2, mid, closed, phone, 3.m4a",20.0,250.0,Sub/Bass,Sub/Bass (20–250),5.200155061188438,0.7982183924050968,REG,CHECK,False,ML 2 · Musician
"Bedroom 2, mid, closed, phone, 3.m4a",250.0,500.0,Low-Mid,Low-Mid (250–500),5.1379166666666665,0.42217711181163625,REG,CHECK,True,ML 2 · Musician
"Bedroom 2, mid, closed, phone, 3.m4a",500.0,2000.0,Mid,Mid (500–2k),0.5152802334343898,0.9935762863762408,REG,OK,False,ML 2 · Musician
"Bedroom 2, mid, closed, phone, 3.m4a",2000.0,4000.0,High-Mid,High-Mid (2k–4k),0.5016436224018516,0.9993184496415053,REG,OK,False,ML 2 · Musician
"Bedroom 2, mid, closed, phone, 3.m4a",4000.0,6000.0,Presence,Presence (4k–6k),0.47441912106692535,0.9991512924990574,REG,OK,False,ML 2 · Musician
"Bedroom 2, mid, closed, phone, 3.m4a",6000.0,20000.0,Air,Air (6k–20k),0.45168619094647056,0.9993779051292807,REG,OK,False,ML 2 · Musician
"Bedroom 2, mid, closed, phone, 4.m4a",20.0,250.0,Sub/Bass,Sub/Bass (20–250),3.965953125,0.4415493465525755,REG,CHECK,True,ML 2 · Musician
"Bedroom 2, mid, closed, phone, 4.m4a",250.0,500.0,Low-Mid,Low-Mid (250–500),3.976798958333333,0.18872921372759127,REG,CHECK,True,ML 2 · Musician
"Bedroom 2, mid, closed, phone, 4.m4a",500.0,2000.0,Mid,Mid (500–2k),3.9784218749999996,0.17819087323904373,REG,CHECK,True,ML 2 · Musician
"Bedroom 2, mid, closed, phone, 4.m4a",2000.0,4000.0,High-Mid,High-Mid (2k–4k),0.5163746913635868,0.9943428804117768,REG,OK,False,ML 2 · Musician
"Bedroom 2, mid, closed, phone, 4.m4a",4000.0,6000.0,Presence,Presence (4k–6k),0.4797780281189285,0.9918788981226657,REG,OK,False,ML 2 · Musician
"Bedroom 2, mid, closed, phone, 4.m4a",6000.0,20000.0,Air,Air (6k–20k),0.4896169629498574,0.9830711694815262,REG,OK,False,ML 2 · Musician
"Bedroom 2, mid, open, phone, 1.m4a",20.0,250.0,Sub/Bass,Sub/Bass (20–250),0.5276108943236959,0.6829226446971971,REG,CHECK,False,ML 2 · Musician
"Bedroom 2, mid, open, phone, 1.m4a",250.0,500.0,Low-Mid,Low-Mid (250–500),0.5571747681740216,0.9393211446056207,REG,OK,False,ML 2 · Musician
"Bedroom 2, mid, open, phone, 1.m4a",500.0,2000.0,Mid,Mid (500–2k),0.5366677542143037,0.9854761965638579,REG,OK,False,ML 2 · Musician
"Bedroom 2, mid, open, phone, 1.m4a",2000.0,4000.0,High-Mid,High-Mid (2k–4k),0.5257893728115707,0.9804727408361694,REG,OK,False,ML 2 · Musician
"Bedroom 2, mid, open, phone, 1.m4a",4000.0,6000.0,Presence,Presence (4k–6k),0.5140350936971656,0.9938899442126575,REG,OK,False,ML 2 · Musician
"Bedroom 2, mid, open, phone, 1.m4a",6000.0,20000.0,Air,Air (6k–20k),0.4552328623403467,0.9934591748461045,REG,OK,False,ML 2 · Musician
"Bedroom 2, mid, open, phone, 2.m4a",20.0,250.0,Sub/Bass,Sub/Bass (20–250),0.9279046414714863,0.9079852915496576,REG,OK,False,ML 2 · Musician
"Bedroom 2, mid, open, phone, 2.m4a",250.0,500.0,Low-Mid,Low-Mid (250–500),0.5512773505994325,0.9406158597198412,REG,OK,False,ML 2 · Musician
"Bedroom 2, mid, open, phone, 2.m4a",500.0,2000.0,Mid,Mid (500–2k),0.5043357888105634,0.9959816013173284,REG,OK,False,ML 2 · Musician
"Bedroom 2, mid, open, phone, 2.m4a",2000.0,4000.0,High-Mid,High-Mid (2k–4k),0.4848677536434785,0.9977334884063512,REG,OK,False,ML 2 · Musician
"Bedroom 2, mid, open, phone, 2.m4a",4000.0,6000.0,Presence,Presence (4k–6k),0.4788767413125606,0.9968462084493703,REG,OK,False,ML 2 · Musician
"Bedroom 2, mid, open, phone, 2.m4a",6000.0,20000.0,Air,Air (6k–20k),0.42177615080647046,0.9990854891480201,REG,OK,False,ML 2 · Musician
"Bedroom 2, mid, open, phone, 3.m4a",20.0,250.0,Sub/Bass,Sub/Bass (20–250),3.6546302083333333,0.69515470847248,REG,CHECK,True,ML 2 · Musician
"Bedroom 2, mid, open, phone, 3.m4a",250.0,500.0,Low-Mid,Low-Mid (250–500),0.6189332272835021,0.9483270077486953,REG,OK,False,ML 2 · Musician
"Bedroom 2, mid, open, phone, 3.m4a",500.0,2000.0,Mid,Mid (500–2k),0.49120425067955853,0.9967951178879213,REG,OK,False,ML 2 · Musician
"Bedroom 2, mid, open, phone, 3.m4a",2000.0,4000.0,High-Mid,High-Mid (2k–4k),0.48720580147442805,0.9990191665346576,REG,OK,False,ML 2 · Musician
"Bedroom 2, mid, open, phone, 3.m4a",4000.0,6000.0,Presence,Presence (4k–6k),0.4967377119084148,0.9993651960045401,REG,OK,False,ML 2 · Musician
"Bedroom 2, mid, open, phone, 3.m4a",6000.0,20000.0,Air,Air (6k–20k),0.410131753746682,0.9988814622033058,REG,OK,False,ML 2 · Musician
"Bedroom 2, mid, open, phone, 4.m4a",20.0,250.0,Sub/Bass,Sub/Bass (20–250),4.348466666666667,0.7800612971117588,REG,CHECK,True,ML 2 · Musician
"Bedroom 2, mid, open, phone, 4.m4a",250.0,500.0,Low-Mid,Low-Mid (250–500),4.348308333333334,0.35805522396471007,REG,CHECK,True,ML 2 · Musician
"Bedroom 2, mid, open, phone, 4.m4a",500.0,2000.0,Mid,Mid (500–2k),0.47123825766640864,0.9949121342826497,REG,OK,False,ML 2 · Musician
"Bedroom 2, mid, open, phone, 4.m4a",2000.0,4000.0,High-Mid,High-Mid (2k–4k),0.5026931016388755,0.9953230551425649,REG,OK,False,ML 2 · Musician
"Bedroom 2, mid, open, phone, 4.m4a",4000.0,6000.0,Presence,Presence (4k–6k),0.4964255270971035,0.9978772492843245,REG,OK,False,ML 2 · Musician
"Bedroom 2, mid, open, phone, 4.m4a",6000.0,20000.0,Air,Air (6k–20k),0.4384162452436078,0.998943490680923,REG,OK,False,ML 2 · Musician
"Bedroom 3, centre, closed, phone, 1.m4a",20.0,250.0,Sub/Bass,Sub/Bass (20–250),3.726315625,0.6660959258563277,REG,CHECK,True,ML 2 · Musician
"Bedroom 3, centre, closed, phone, 1.m4a",250.0,500.0,Low-Mid,Low-Mid (250–500),3.74003125,0.3653999871409162,REG,CHECK,True,ML 2 · Musician
"Bedroom 3, centre, closed, phone, 1.m4a",500.0,2000.0,Mid,Mid (500–2k),3.74193125,0.27327116988460287,REG,CHECK,True,ML 2 · Musician
"Bedroom 3, centre, closed, phone, 1.m4a",2000.0,4000.0,High-Mid,High-Mid (2k–4k),3.7417333333333334,0.2128613857446184,REG,CHECK,True,ML 2 · Musician
"Bedroom 3, centre, closed, phone, 1.m4a",4000.0,6000.0,Presence,Presence (4k–6k),3.7417333333333334,0.27072965839249535,REG,CHECK,True,ML 2 · Musician
"Bedroom 3, centre, closed, phone, 1.m4a",6000.0,20000.0,Air,Air (6k–20k),0.5214589685730244,0.9832052621540517,REG,OK,False,ML 2 · Musician
"Bedroom 3, centre, closed, phone, 2.m4a",20.0,250.0,Sub/Bass,Sub/Bass (20–250),4.2596614583333325,0.7999012375732524,REG,CHECK,True,ML 2 · Musician
"Bedroom 3, centre, closed, phone, 2.m4a",250.0,500.0,Low-Mid,Low-Mid (250–500),4.2305874999999995,0.524097766210497,REG,CHECK,True,ML 2 · Musician
"Bedroom 3, centre, closed, phone, 2.m4a",500.0,2000.0,Mid,Mid (500–2k),0.5216438009005531,0.9888152387658447,REG,OK,False,ML 2 · Musician
"Bedroom 3, centre, closed, phone, 2.m4a",2000.0,4000.0,High-Mid,High-Mid (2k–4k),4.263303124999999,0.41793899641139026,REG,CHECK,True,ML 2 · Musician
"Bedroom 3, centre, closed, phone, 2.m4a",4000.0,6000.0,Presence,Presence (4k–6k),0.46419071835882797,0.9974921817120453,REG,OK,False,ML 2 · Musician
"Bedroom 3, centre, closed, phone, 2.m4a",6000.0,20000.0,Air,Air (6k–20k),4.263342708333333,0.3051571236482262,REG,CHECK,True,ML 2 · Musician
"Bedroom 3, centre, closed, phone, 3.m4a",20.0,250.0,Sub/Bass,Sub/Bass (20–250),5.243089583333333,0.8190891674713496,REG,CHECK,True,ML 2 · Musician
"Bedroom 3, centre, closed, phone, 3.m4a",250.0,500.0,Low-Mid,Low-Mid (250–500),5.251995833333333,0.7327360336529894,REG,CHECK,True,ML 2 · Musician
"Bedroom 3, centre, closed, phone, 3.m4a",500.0,2000.0,Mid,Mid (500–2k),5.284394791666666,0.45643034603556043,REG,CHECK,True,ML 2 · Musician
"Bedroom 3, centre, closed, phone, 3.m4a",2000.0,4000.0,High-Mid,High-Mid (2k–4k),5.284652083333333,0.31212309525472215,REG,CHECK,True,ML 2 · Musician
"Bedroom 3, centre, closed, phone, 3.m4a",4000.0,6000.0,Presence,Presence (4k–6k),0.46481609831352694,0.9988578281505409,REG,OK,False,ML 2 · Musician
"Bedroom 3, centre, closed, phone, 3.m4a",6000.0,20000.0,Air,Air (6k–20k),0.45826978745568,0.9957293377817443,REG,OK,False,ML 2 · Musician
"Bedroom 3, centre, closed, phone, 4.m4a",20.0,250.0,Sub/Bass,Sub/Bass (20–250),3.0604447916666664,0.6003914112816134,REG,CHECK,True,ML 2 · Musician
"Bedroom 3, centre, closed, phone, 4.m4a",250.0,500.0,Low-Mid,Low-Mid (250–500),3.0604645833333333,0.5712000681608966,REG,CHECK,True,ML 2 · Musician
"Bedroom 3, centre, closed, phone, 4.m4a",500.0,2000.0,Mid,Mid (500–2k),3.0625625,0.3134607861698274,REG,CHECK,True,ML 2 · Musician
"Bedroom 3, centre, closed, phone, 4.m4a",2000.0,4000.0,High-Mid,High-Mid (2k–4k),3.064502083333333,0.34612291278069185,REG,CHECK,True,ML 2 · Musician
"Bedroom 3, centre, closed, phone, 4.m4a",4000.0,6000.0,Presence,Presence (4k–6k),3.0637499999999998,0.33298998876916686,REG,CHECK,True,ML 2 · Musician
"Bedroom 3, centre, closed, phone, 4.m4a",6000.0,20000.0,Air,Air (6k–20k),3.0630572916666665,0.26671817071671944,REG,CHECK,True,ML 2 · Musician
"Bedroom 3, centre, open, phone, 1.m4a",20.0,250.0,Sub/Bass,Sub/Bass (20–250),3.6088125,0.8790576715419103,REG,CHECK,True,ML 2 · Musician
"Bedroom 3, centre, open, phone, 1.m4a",250.0,500.0,Low-Mid,Low-Mid (250–500),3.610059375,0.5760296759465565,REG,CHECK,True,ML 2 · Musician
"Bedroom 3, centre, open, phone, 1.m4a",500.0,2000.0,Mid,Mid (500–2k),3.6119593749999996,0.6237033277963001,REG,CHECK,True,ML 2 · Musician
"Bedroom 3, centre, open, phone, 1.m4a",2000.0,4000.0,High-Mid,High-Mid (2k–4k),3.6128302083333335,0.4563036965102656,REG,CHECK,True,ML 2 · Musician
"Bedroom 3, centre, open, phone, 1.m4a",4000.0,6000.0,Presence,Presence (4k–6k),3.613325,0.5102052065878069,REG,CHECK,True,ML 2 · Musician
"Bedroom 3, centre, open, phone, 1.m4a",6000.0,20000.0,Air,Air (6k–20k),3.6131864583333333,0.26278990433912625,REG,CHECK,True,ML 2 · Musician
"Bedroom 3, centre, open, phone, 2.m4a",20.0,250.0,Sub/Bass,Sub/Bass (20–250),3.9171270833333334,0.9532637820115365,REG,OK,True,ML 2 · Musician
"Bedroom 3, centre, open, phone, 2.m4a",250.0,500.0,Low-Mid,Low-Mid (250–500),3.918453125,0.6768311855207222,REG,CHECK,True,ML 2 · Musician
"Bedroom 3, centre, open, phone, 2.m4a",500.0,2000.0,Mid,Mid (500–2k),3.9209468750000003,0.7190707675779543,REG,CHECK,True,ML 2 · Musician
"Bedroom 3, centre, open, phone, 2.m4a",2000.0,4000.0,High-Mid,High-Mid (2k–4k),3.9210062499999996,0.5275738507380113,REG,CHECK,True,ML 2 · Musician
"Bedroom 3, centre, open, phone, 2.m4a",4000.0,6000.0,Presence,Presence (4k–6k),3.921283333333333,0.4424224957096942,REG,CHECK,True,ML 2 · Musician
"Bedroom 3, centre, open, phone, 2.m4a",6000.0,20000.0,Air,Air (6k–20k),3.9214416666666665,0.30269184123817355,REG,CHECK,True,ML 2 · Musician
"Bedroom 3, centre, open, phone, 3.m4a",20.0,250.0,Sub/Bass,Sub/Bass (20–250),5.47449375,0.7274995522039288,REG,CHECK,True,ML 2 · Musician
"Bedroom 3, centre, open, phone, 3.m4a",250.0,500.0,Low-Mid,Low-Mid (250–500),3.7363302083333334,0.5966340800796531,REG,CHECK,True,ML 2 · Musician
"Bedroom 3, centre, open, phone, 3.m4a",500.0,2000.0,Mid,Mid (500–2k),3.7390218749999997,0.5479526432808217,REG,CHECK,True,ML 2 · Musician
"Bedroom 3, centre, open, phone, 3.m4a",2000.0,4000.0,High-Mid,High-Mid (2k–4k),3.739061458333333,0.41588768153761996,REG,CHECK,True,ML 2 · Musician
"Bedroom 3, centre, open, phone, 3.m4a",4000.0,6000.0,Presence,Presence (4k–6k),0.6292017986518351,0.9400746288066554,REG,OK,False,ML 2 · Musician
"Bedroom 3, centre, open, phone, 3.m4a",6000.0,20000.0,Air,Air (6k–20k),0.47180691389144525,0.9879281508764575,REG,OK,False,ML 2 · Musician
"Bedroom 3, centre, open, phone, 4.m4a",20.0,250.0,Sub/Bass,Sub/Bass (20–250),0.795446875,0.9735038980069737,REG,OK,True,ML 2 · Musician
"Bedroom 3, centre, open, phone, 4.m4a",250.0,500.0,Low-Mid,Low-Mid (250–500),4.319689583333333,0.8765653941240447,REG,CHECK,True,ML 2 · Musician
"Bedroom 3, centre, open, phone, 4.m4a",500.0,2000.0,Mid,Mid (500–2k),4.3517520833333325,0.7082736130427588,REG,CHECK,True,ML 2 · Musician
"Bedroom 3, centre, open, phone, 4.m4a",2000.0,4000.0,High-Mid,High-Mid (2k–4k),4.351989583333333,0.7643270245207595,REG,CHECK,True,ML 2 · Musician
"Bedroom 3, centre, open, phone, 4.m4a",4000.0,6000.0,Presence,Presence (4k–6k),4.353691666666666,0.49253530642779825,REG,CHECK,True,ML 2 · Musician
"Bedroom 3, centre, open, phone, 4.m4a",6000.0,20000.0,Air,Air (6k–20k),4.354047916666667,0.35451045290390315,REG,CHECK,True,ML 2 · Musician
"Bedroom 3, corner, closed, phone, 1.m4a",20.0,250.0,Sub/Bass,Sub/Bass (20–250),3.840770833333333,0.7912965453268462,REG,CHECK,True,ML 2 · Musician
"Bedroom 3, corner, closed, phone, 1.m4a",250.0,500.0,Low-Mid,Low-Mid (250–500),3.842176041666667,0.47986756989149915,REG,CHECK,True,ML 2 · Musician
"Bedroom 3, corner, closed, phone, 1.m4a",500.0,2000.0,Mid,Mid (500–2k),3.8458572916666665,0.26308669138399826,REG,CHECK,True,ML 2 · Musician
"Bedroom 3, corner, closed, phone, 1.m4a",2000.0,4000.0,High-Mid,High-Mid (2k–4k),3.845204166666667,0.25353516785628327,REG,CHECK,True,ML 2 · Musician
"Bedroom 3, corner, closed, phone, 1.m4a",4000.0,6000.0,Presence,Presence (4k–6k),3.846926041666667,0.16109457436901684,REG,CHECK,True,ML 2 · Musician
"Bedroom 3, corner, closed, phone, 1.m4a",6000.0,20000.0,Air,Air (6k–20k),3.845303125,0.27056399531270575,REG,CHECK,True,ML 2 · Musician
"Bedroom 3, corner, closed, phone, 2.m4a",20.0,250.0,Sub/Bass,Sub/Bass (20–250),2.766498958333333,0.42740505940819373,REG,CHECK,True,ML 2 · Musician
"Bedroom 3, corner, closed, phone, 2.m4a",250.0,500.0,Low-Mid,Low-Mid (250–500),2.76651875,0.38371762265845033,REG,CHECK,True,ML 2 · Musician
"Bedroom 3, corner, closed, phone, 2.m4a",500.0,2000.0,Mid,Mid (500–2k),0.5018319439791573,0.9940466900412741,REG,OK,False,ML 2 · Musician
"Bedroom 3, corner, closed, phone, 2.m4a",2000.0,4000.0,High-Mid,High-Mid (2k–4k),0.4999348177706469,0.9957440568412287,REG,OK,False,ML 2 · Musician
"Bedroom 3, corner, closed, phone, 2.m4a",4000.0,6000.0,Presence,Presence (4k–6k),0.5038323014546996,0.9840354374655694,REG,OK,False,ML 2 · Musician
"Bedroom 3, corner, closed, phone, 2.m4a",6000.0,20000.0,Air,Air (6k–20k),0.4718920865636469,0.9859085751399087,REG,OK,False,ML 2 · Musician
"Bedroom 3, corner, closed, phone, 3.m4a",20.0,250.0,Sub/Bass,Sub/Bass (20–250),2.9862458333333333,0.9051802682539075,REG,OK,True,ML 2 · Musician
"Bedroom 3, corner, closed, phone, 3.m4a",250.0,500.0,Low-Mid,Low-Mid (250–500),2.9862458333333333,0.39931938237219045,REG,CHECK,True,ML 2 · Musician
"Bedroom 3, corner, closed, phone, 3.m4a",500.0,2000.0,Mid,Mid (500–2k),0.6462829121009978,0.988437045190243,REG,OK,False,ML 2 · Musician
"Bedroom 3, corner, closed, phone, 3.m4a",2000.0,4000.0,High-Mid,High-Mid (2k–4k),0.46845540804898894,0.9992517995464876,REG,OK,False,ML 2 · Musician
"Bedroom 3, corner, closed, phone, 3.m4a",4000.0,6000.0,Presence,Presence (4k–6k),0.43643300528474427,0.9987892036735866,REG,OK,False,ML 2 · Musician
"Bedroom 3, corner, closed, phone, 3.m4a",6000.0,20000.0,Air,Air (6k–20k),0.4269618008933498,0.9994052711209661,REG,OK,False,ML 2 · Musician
"Bedroom 3, corner, closed, phone, 4.m4a",20.0,250.0,Sub/Bass,Sub/Bass (20–250),0.7817383814683442,0.7701619285930541,REG,CHECK,False,ML 2 · Musician
"Bedroom 3, corner, closed, phone, 4.m4a",250.0,500.0,Low-Mid,Low-Mid (250–500),3.0520729166666665,0.7124192371786491,REG,CHECK,True,ML 2 · Musician
"Bedroom 3, corner, closed, phone, 4.m4a",500.0,2000.0,Mid,Mid (500–2k),3.0532802083333332,0.3558928290623533,REG,CHECK,True,ML 2 · Musician
"Bedroom 3, corner, closed, phone, 4.m4a",2000.0,4000.0,High-Mid,High-Mid (2k–4k),3.05436875,0.35081973603571853,REG,CHECK,True,ML 2 · Musician
"Bedroom 3, corner, closed, phone, 4.m4a",4000.0,6000.0,Presence,Presence (4k–6k),3.0544479166666667,0.3405687257088678,REG,CHECK,True,ML 2 · Musician
"Bedroom 3, corner, closed, phone, 4.m4a",6000.0,20000.0,Air,Air (6k–20k),3.0556552083333335,0.29008261668483015,REG,CHECK,True,ML 2 · Musician
"Bedroom 3, corner, open, phone, 1.m4a",20.0,250.0,Sub/Bass,Sub/Bass (20–250),4.543513541666667,0.8886056490553165,REG,CHECK,True,ML 2 · Musician
"Bedroom 3, corner, open, phone, 1.m4a",250.0,500.0,Low-Mid,Low-Mid (250–500),4.558614583333333,0.6802913649956964,REG,CHECK,True,ML 2 · Musician
"Bedroom 3, corner, open, phone, 1.m4a",500.0,2000.0,Mid,Mid (500–2k),4.560534375,0.5874314763139091,REG,CHECK,True,ML 2 · Musician
"Bedroom 3, corner, open, phone, 1.m4a",2000.0,4000.0,High-Mid,High-Mid (2k–4k),4.560791666666667,0.6554597112769002,REG,CHECK,True,ML 2 · Musician
"Bedroom 3, corner, open, phone, 1.m4a",4000.0,6000.0,Presence,Presence (4k–6k),4.560672916666666,0.6592040925589662,REG,CHECK,True,ML 2 · Musician
"Bedroom 3, corner, open, phone, 1.m4a",6000.0,20000.0,Air,Air (6k–20k),4.56095,0.28088438631730417,REG,CHECK,True,ML 2 · Musician
"Bedroom 3, corner, open, phone, 2.m4a",20.0,250.0,Sub/Bass,Sub/Bass (20–250),5.193254166666667,0.7825231717345145,REG,CHECK,True,ML 2 · Musician
"Bedroom 3, corner, open, phone, 2.m4a",250.0,500.0,Low-Mid,Low-Mid (250–500),5.207048958333333,0.6633431815430496,REG,CHECK,True,ML 2 · Musician
"Bedroom 3, corner, open, phone, 2.m4a",500.0,2000.0,Mid,Mid (500–2k),5.210611458333333,0.5323287101953023,REG,CHECK,True,ML 2 · Musician
"Bedroom 3, corner, open, phone, 2.m4a",2000.0,4000.0,High-Mid,High-Mid (2k–4k),5.209740624999999,0.6331668931927161,REG,CHECK,True,ML 2 · Musician
"Bedroom 3, corner, open, phone, 2.m4a",4000.0,6000.0,Presence,Presence (4k–6k),5.211878124999999,0.5444970541757916,REG,CHECK,True,ML 2 · Musician
"Bedroom 3, corner, open, phone, 2.m4a",6000.0,20000.0,Air,Air (6k–20k),5.211126041666667,0.3038390262224417,REG,CHECK,True,ML 2 · Musician
"Bedroom 3, corner, open, phone, 3.m4a",20.0,250.0,Sub/Bass,Sub/Bass (20–250),4.2126166666666665,0.7790279747448107,REG,CHECK,True,ML 2 · Musician
"Bedroom 3, corner, open, phone, 3.m4a",250.0,500.0,Low-Mid,Low-Mid (250–500),4.225065625,0.7262739324057796,REG,CHECK,True,ML 2 · Musician
"Bedroom 3, corner, open, phone, 3.m4a",500.0,2000.0,Mid,Mid (500–2k),4.232942708333334,0.45250972001958834,REG,CHECK,True,ML 2 · Musician
"Bedroom 3, corner, open, phone, 3.m4a",2000.0,4000.0,High-Mid,High-Mid (2k–4k),4.226965625,0.6528578852622267,REG,CHECK,True,ML 2 · Musician
"Bedroom 3, corner, open, phone, 3.m4a",4000.0,6000.0,Presence,Presence (4k–6k),4.226708333333333,0.6678359091263036,REG,CHECK,True,ML 2 · Musician
"Bedroom 3, corner, open, phone, 3.m4a",6000.0,20000.0,Air,Air (6k–20k),4.227104166666666,0.26052076653321443,REG,CHECK,True,ML 2 · Musician
"Bedroom 3, corner, open, phone, 4.m4a",20.0,250.0,Sub/Bass,Sub/Bass (20–250),4.155220833333333,0.7768719020150235,REG,CHECK,True,ML 2 · Musician
"Bedroom 3, corner, open, phone, 4.m4a",250.0,500.0,Low-Mid,Low-Mid (250–500),4.155240625,0.6694962106207131,REG,CHECK,True,ML 2 · Musician
"Bedroom 3, corner, open, phone, 4.m4a",500.0,2000.0,Mid,Mid (500–2k),4.15779375,0.5504382053061303,REG,CHECK,True,ML 2 · Musician
"Bedroom 3, corner, open, phone, 4.m4a",2000.0,4000.0,High-Mid,High-Mid (2k–4k),4.1602875,0.514445922148325,REG,CHECK,True,ML 2 · Musician
"Bedroom 3, corner, open, phone, 4.m4a",4000.0,6000.0,Presence,Presence (4k–6k),4.159871875,0.3137245178450378,REG,CHECK,True,ML 2 · Musician
"Bedroom 3, corner, open, phone, 4.m4a",6000.0,20000.0,Air,Air (6k–20k),0.4802874483848387,0.9957505668538602,REG,OK,False,ML 2 · Musician
"Bedroom 3, mid, closed, phone, 1.m4a",20.0,250.0,Sub/Bass,Sub/Bass (20–250),4.391117708333334,0.7922427865221262,REG,CHECK,True,ML 2 · Musician
"Bedroom 3, mid, closed, phone, 1.m4a",250.0,500.0,Low-Mid,Low-Mid (250–500),4.392443749999999,0.3898639320609573,REG,CHECK,True,ML 2 · Musician
"Bedroom 3, mid, closed, phone, 1.m4a",500.0,2000.0,Mid,Mid (500–2k),4.3932947916666665,0.21520230146721533,REG,CHECK,True,ML 2 · Musician
"Bedroom 3, mid, closed, phone, 1.m4a",2000.0,4000.0,High-Mid,High-Mid (2k–4k),4.3946604166666665,0.21346513127688224,REG,CHECK,True,ML 2 · Musician
"Bedroom 3, mid, closed, phone, 1.m4a",4000.0,6000.0,Presence,Presence (4k–6k),4.395234375,0.1922158674469865,REG,CHECK,True,ML 2 · Musician
"Bedroom 3, mid, closed, phone, 1.m4a",6000.0,20000.0,Air,Air (6k–20k),4.395313541666666,0.1914171657083418,REG,CHECK,True,ML 2 · Musician
"Bedroom 3, mid, closed, phone, 2.m4a",20.0,250.0,Sub/Bass,Sub/Bass (20–250),4.188549999999999,0.7590904885223615,REG,CHECK,True,ML 2 · Musician
"Bedroom 3, mid, closed, phone, 2.m4a",250.0,500.0,Low-Mid,Low-Mid (250–500),4.187402083333333,0.5426500182466808,REG,CHECK,True,ML 2 · Musician
